VKo_9_2	best	302	5.14	4	7	0	24.79	19.16	3.5	20.5	7.947368421052632	2.7142857142857144	1.0	0.07894736842105263	0.07894736842105263	0.15789473684210525	0.07894736842105263	0.07894736842105263	0.15789473684210525	0.21052631578947367	2.7142857142857144	1.8571428571428572	1.7857142857142858	0.42857142857142855	2.0714285714285716	0.0	3.2142857142857144	
VKo_12_2	best	266	4.29	2	8	0	22.91	17.26	6.43	17.93	9.172413793103448	2.0714285714285716	1.0	0.13793103448275862	0.10344827586206896	0.41379310344827586	0.13793103448275862	0.10344827586206896	0.41379310344827586	0.1724137931034483	2.0714285714285716	1.5	2.0	0.5	1.6428571428571428	0.0	2.0714285714285716	
VKo_21_2	best	243	4.29	2	8	0	21.69	16.93	4.43	16.29	10.125	1.7142857142857142	1.0	0.08333333333333333	0.08333333333333333	0.3333333333333333	0.08333333333333333	0.08333333333333333	0.3333333333333333	0.2916666666666667	1.7142857142857142	1.5	1.6428571428571428	0.21428571428571427	1.0	0.0	1.7142857142857142	
VKo_24_2	best	268	4.69	1	11	2	26.23	20.82	6.62	19.54	8.64516129032258	2.3846153846153846	1.0689655172413792	0.034482758620689655	0.10344827586206896	0.4482758620689655	0.03225806451612903	0.0967741935483871	0.41935483870967744	0.12903225806451613	2.230769230769231	1.3846153846153846	2.4615384615384617	0.3076923076923077	1.6923076923076923	0.0	2.4615384615384617	
VKo_29_2	best	318	3.57	1	7	0	17.73	13.84	3.81	14.1	7.066666666666666	2.142857142857143	1.0	0.044444444444444446	0.08888888888888889	0.13333333333333333	0.044444444444444446	0.08888888888888889	0.13333333333333333	0.2222222222222222	2.142857142857143	1.2380952380952381	1.0952380952380953	0.5714285714285714	0.6666666666666666	0.0	1.4285714285714286	
VKo_34_2	best	329	5.0	2	8	0	25.01	18.84	5.87	20.87	9.13888888888889	2.4	1.0	0.1388888888888889	0.08333333333333333	0.2777777777777778	0.1388888888888889	0.08333333333333333	0.2777777777777778	0.3055555555555556	2.4	1.6	2.066666666666667	0.06666666666666667	1.3333333333333333	0.06666666666666667	2.8666666666666667	
ZEv_3_2	best	369	4.89	2	8	0	23.31	18.11	4.61	19.44	11.181818181818182	1.8333333333333333	1.0	0.09090909090909091	0.15151515151515152	0.45454545454545453	0.09090909090909091	0.15151515151515152	0.45454545454545453	0.21212121212121213	1.8333333333333333	1.8333333333333333	2.1666666666666665	0.4444444444444444	1.2222222222222223	0.0	2.4444444444444446	
EEm_14_2	best	290	5.8	4	9	0	30.84	21.51	7.7	27.9	11.6	2.5	1.0	0.2	0.16	0.16	0.2	0.16	0.16	0.4	2.5	3.5	3.4	0.1	1.4	0.0	2.6	
EEm_16_2	best	324	5.06	1	11	0	22.58	17.69	7.71	18	11.571428571428571	1.6470588235294117	1.0	0.17857142857142858	0.10714285714285714	0.2857142857142857	0.17857142857142858	0.10714285714285714	0.2857142857142857	0.42857142857142855	1.6470588235294117	1.8235294117647058	2.411764705882353	0.29411764705882354	0.8823529411764706	0.11764705882352941	2.0	
MTsy_6_2	best	283	4.53	3	7	0	20.71	15.24	6.67	17.8	12.863636363636363	1.4666666666666666	1.0	0.18181818181818182	0.0	0.13636363636363635	0.18181818181818182	0.0	0.13636363636363635	0.6363636363636364	1.4666666666666666	1.9333333333333333	2.0	0.3333333333333333	1.1333333333333333	0.0	2.0	
KKo_9_2	best	343	4.56	2	8	0	21.37	15.83	9.11	18	10.71875	1.7777777777777777	1.0	0.15625	0.03125	0.3125	0.15625	0.03125	0.3125	0.25	1.7777777777777777	1.5555555555555556	2.111111111111111	0.3888888888888889	1.3888888888888888	0.1111111111111111	2.2777777777777777	
KKo_24_2	best	308	6.4	4	14	0	38.58	29.67	6	29.7	14.0	2.2	1.0	0.3181818181818182	0.22727272727272727	0.5	0.3181818181818182	0.22727272727272727	0.5	0.5	2.2	2.5	3.2	0.1	2.5	0.1	3.8	
LPo_16_2	best	348	5.86	2	10	0	31.56	25.07	7.5	23.79	8.7	2.857142857142857	1.0	0.2	0.05	0.325	0.2	0.05	0.325	0.225	2.857142857142857	1.8571428571428572	2.7142857142857144	0.35714285714285715	1.6428571428571428	0.07142857142857142	3.0	
ASt_2_2	best	256	5.5	3	15	0	24.38	17.62	5.08	20.25	11.636363636363637	1.8333333333333333	1.0	0.2727272727272727	0.045454545454545456	0.22727272727272727	0.2727272727272727	0.045454545454545456	0.22727272727272727	0.13636363636363635	1.8333333333333333	2.4166666666666665	3.0	0.3333333333333333	1.1666666666666667	0.08333333333333333	2.0833333333333335	
ASt_21_2	best	283	5.55	3	12	2	29.62	21.71	4.73	24.64	8.84375	2.909090909090909	1.0666666666666667	0.13333333333333333	0.26666666666666666	0.26666666666666666	0.125	0.25	0.25	0.0625	2.727272727272727	2.3636363636363638	3.909090909090909	0.18181818181818182	1.0	0.2727272727272727	2.909090909090909	
ASt_34_2	best	300	5.67	4	8	0	26.06	18.74	6.42	23.92	10.344827586206897	2.4166666666666665	1.0	0.13793103448275862	0.13793103448275862	0.20689655172413793	0.13793103448275862	0.13793103448275862	0.20689655172413793	0.27586206896551724	2.4166666666666665	2.9166666666666665	3.25	0.3333333333333333	0.6666666666666666	0.0	2.5833333333333335	
13_2	best	339	4.94	2	8	1	23.97	18.21	4.81	20.12	10.59375	2.0	1.032258064516129	0.06451612903225806	0.16129032258064516	0.41935483870967744	0.0625	0.15625	0.40625	0.21875	1.9375	1.9375	2.5625	0.25	1.75	0.0	2.6875	
28_2	best	344	6.0	5	7	0	35.04	25.33	9.45	30.18	12.74074074074074	2.4545454545454546	1.0	0.25925925925925924	0.07407407407407407	0.3333333333333333	0.25925925925925924	0.07407407407407407	0.3333333333333333	0.25925925925925924	2.4545454545454546	3.5454545454545454	5.090909090909091	0.36363636363636365	1.8181818181818181	0.09090909090909091	2.8181818181818183	
2_2	best	382	5.43	2	9	1	34.02	26.16	6.71	26.21	11.575757575757576	2.357142857142857	1.03125	0.3125	0.03125	0.1875	0.30303030303030304	0.030303030303030304	0.18181818181818182	0.30303030303030304	2.2857142857142856	2.642857142857143	3.857142857142857	0.5	0.8571428571428571	0.0	2.357142857142857	
10_1	aver	199	4.25	3	5	1	27.21	21.25	7.25	23.75	13.266666666666667	1.875	1.0714285714285714	0.07142857142857142	0.14285714285714285	0.21428571428571427	0.06666666666666667	0.13333333333333333	0.2	0.4	1.75	2.75	4.0	0.25	0.125	0.0	1.75	
11_1	aver	204	4.09	3	6	1	20.69	16.31	6	17.45	10.736842105263158	1.7272727272727273	1.0555555555555556	0.05555555555555555	0.05555555555555555	0.16666666666666666	0.05263157894736842	0.05263157894736842	0.15789473684210525	0.3157894736842105	1.6363636363636365	2.272727272727273	2.727272727272727	0.18181818181818182	0.0	0.0	1.3636363636363635	
14_1	aver	199	3.79	2	6	0	15.45	12.14	4.93	13.14	12.4375	1.1428571428571428	1.0	0.125	0.0625	0.0	0.125	0.0625	0.0	0.0625	1.1428571428571428	1.3571428571428572	2.7857142857142856	0.35714285714285715	0.0	0.0	0.9285714285714286	
15_1	aver	166	4.29	2	7	0	25.9	19.29	7.86	22.57	15.090909090909092	1.5714285714285714	1.0	0.0	0.09090909090909091	0.18181818181818182	0.0	0.09090909090909091	0.18181818181818182	0.18181818181818182	1.5714285714285714	3.142857142857143	5.428571428571429	0.8571428571428571	0.42857142857142855	0.0	1.1428571428571428	
16_1	aver	181	6.0	3	13	1	27.67	21.71	5	24.71	15.083333333333334	1.7142857142857142	1.0909090909090908	0.2727272727272727	0.18181818181818182	0.18181818181818182	0.25	0.16666666666666666	0.16666666666666666	0.08333333333333333	1.5714285714285714	2.857142857142857	5.142857142857143	0.7142857142857143	0.2857142857142857	0.0	1.4285714285714286	
18_1	aver	193	4.2	2	7	2	20.58	15.36	3.6	18.2	16.083333333333332	1.2	1.2	0.1	0.0	0.3	0.08333333333333333	0.0	0.25	0.4166666666666667	1.0	2.4	3.4	0.8	0.1	0.0	1.4	
19_1	aver	173	7.0	4	10	0	37.1	27.1	9.6	33.4	17.3	2.0	1.0	0.2	0.1	0.1	0.2	0.1	0.1	0.2	2.0	4.6	7.8	0.4	0.0	0.0	1.6	
1_1	aver	186	5.12	3	7	0	25.07	17.89	6.25	22.12	13.285714285714286	1.75	1.0	0.21428571428571427	0.14285714285714285	0.2857142857142857	0.21428571428571427	0.14285714285714285	0.2857142857142857	0.07142857142857142	1.75	2.125	4.0	0.5	1.0	0.25	1.75	
20_1	aver	256	4.33	2	6	1	24.59	19.24	6.5	20.25	12.19047619047619	1.75	1.05	0.2	0.05	0.25	0.19047619047619047	0.047619047619047616	0.23809523809523808	0.047619047619047616	1.6666666666666667	2.0833333333333335	3.25	0.75	0.4166666666666667	0.08333333333333333	1.75	
21_1	aver	226	4.7	3	8	0	24.49	19.02	5	21.5	13.294117647058824	1.7	1.0	0.058823529411764705	0.11764705882352941	0.23529411764705882	0.058823529411764705	0.11764705882352941	0.23529411764705882	0.17647058823529413	1.7	2.0	4.2	0.5	0.6	0.0	2.1	
22_1	aver	241	5.0	4	7	0	40.24	31.67	11.71	33.29	13.38888888888889	2.5714285714285716	1.0	0.2222222222222222	0.1111111111111111	0.4444444444444444	0.2222222222222222	0.1111111111111111	0.4444444444444444	0.3333333333333333	2.5714285714285716	3.142857142857143	5.285714285714286	0.7142857142857143	1.5714285714285714	0.0	3.4285714285714284	
23_1	aver	183	4.5	3	6	0	25.89	20.39	4.25	21.75	14.076923076923077	1.625	1.0	0.0	0.07692307692307693	0.0	0.0	0.07692307692307693	0.0	0.23076923076923078	1.625	3.25	4.25	0.5	0.0	0.0	1.25	
24_1	aver	241	4.5	3	8	0	22.5	17.89	10.08	19	10.954545454545455	1.8333333333333333	1.0	0.0	0.045454545454545456	0.18181818181818182	0.0	0.045454545454545456	0.18181818181818182	0.09090909090909091	1.8333333333333333	2.25	3.6666666666666665	0.3333333333333333	0.3333333333333333	0.0	1.4166666666666667	
25_1	aver	176	7.2	5	10	0	36.1	28.5	4.6	34	16.0	2.2	1.0	0.6363636363636364	0.09090909090909091	0.2727272727272727	0.6363636363636364	0.09090909090909091	0.2727272727272727	0.09090909090909091	2.2	4.0	6.8	0.2	0.6	0.4	2.4	
26_1	aver	160	4.33	1	7	0	21.03	17.58	4.11	16.67	10.0	1.7777777777777777	1.0	0.0625	0.1875	0.0	0.0625	0.1875	0.0	0.125	1.7777777777777777	1.2222222222222223	2.888888888888889	0.7777777777777778	0.2222222222222222	0.0	0.8888888888888888	
27_1	aver	222	5.6	3	14	0	26.09	21.71	8.7	21.1	13.875	1.6	1.0	0.0625	0.125	0.25	0.0625	0.125	0.25	0.125	1.6	3.1	4.5	0.1	0.4	0.0	1.2	
28_1	aver	236	5.44	3	8	1	29.25	21.69	4.22	25.11	19.666666666666668	1.3333333333333333	1.0909090909090908	0.6363636363636364	0.18181818181818182	0.18181818181818182	0.5833333333333334	0.16666666666666666	0.16666666666666666	0.3333333333333333	1.2222222222222223	3.111111111111111	5.111111111111111	0.7777777777777778	0.6666666666666666	0.1111111111111111	1.6666666666666667	
29_1	aver	204	6.86	4	10	1	30.24	22.33	12.71	28	18.545454545454547	1.5714285714285714	1.1	0.7	0.2	0.0	0.6363636363636364	0.18181818181818182	0.0	0.18181818181818182	1.4285714285714286	4.285714285714286	4.857142857142857	0.42857142857142855	0.42857142857142855	0.14285714285714285	1.7142857142857142	
2_1	aver	168	6.17	3	9	0	32.33	24.87	5	26.83	16.8	1.6666666666666667	1.0	0.8	0.2	0.4	0.8	0.2	0.4	0.2	1.6666666666666667	2.6666666666666665	4.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	2.8333333333333335	
30_1	aver	273	5.6	3	10	0	31.64	24.64	10.4	26.2	14.368421052631579	1.9	1.0	0.2631578947368421	0.10526315789473684	0.2631578947368421	0.2631578947368421	0.10526315789473684	0.2631578947368421	0.15789473684210525	1.9	3.4	4.7	0.4	0.6	0.0	2.5	
10_2	aver	275	4.5	2	7	0	21.43	16.21	5.5	18.57	11.0	1.7857142857142858	1.0	0.16	0.04	0.32	0.16	0.04	0.32	0.12	1.7857142857142858	1.4285714285714286	2.2857142857142856	0.35714285714285715	1.0714285714285714	0.0	2.4285714285714284	
11_2	aver	316	4.67	2	9	0	20.27	15.44	3.89	16.5	11.703703703703704	1.5	1.0	0.25925925925925924	0.0	0.2962962962962963	0.25925925925925924	0.0	0.2962962962962963	0.4074074074074074	1.5	1.8888888888888888	1.8888888888888888	0.1111111111111111	1.0	0.0	2.111111111111111	
12_2	aver	346	5.24	3	9	0	23.41	17.68	4.82	19.29	13.307692307692308	1.5294117647058822	1.0	0.23076923076923078	0.0	0.46153846153846156	0.23076923076923078	0.0	0.46153846153846156	0.3076923076923077	1.5294117647058822	1.7647058823529411	2.4705882352941178	0.47058823529411764	1.5294117647058822	0.0	2.8823529411764706	
14_2	aver	232	3.72	1	6	0	13.78	10.46	4.5	11.83	8.0	1.6111111111111112	1.0	0.06896551724137931	0.034482758620689655	0.13793103448275862	0.06896551724137931	0.034482758620689655	0.13793103448275862	0.20689655172413793	1.6111111111111112	1.3333333333333333	1.2777777777777777	0.2777777777777778	0.6111111111111112	0.0	1.1666666666666667	
15_2	aver	273	5.2	3	10	0	33.93	26.29	7.2	26.2	11.869565217391305	2.3	1.0	0.13043478260869565	0.13043478260869565	0.2608695652173913	0.13043478260869565	0.13043478260869565	0.2608695652173913	0.30434782608695654	2.3	2.9	4.0	0.3	2.2	0.0	2.8	
16_2	aver	304	5.07	3	8	0	24.16	18.36	9.29	20.64	11.25925925925926	1.9285714285714286	1.0	0.2962962962962963	0.07407407407407407	0.25925925925925924	0.2962962962962963	0.07407407407407407	0.25925925925925924	0.3333333333333333	1.9285714285714286	2.142857142857143	2.857142857142857	0.21428571428571427	1.5	0.14285714285714285	2.4285714285714284	
17_2	aver	277	3.81	2	6	1	19.35	14.51	5.94	16.25	8.935483870967742	1.9375	1.0333333333333334	0.13333333333333333	0.0	0.23333333333333334	0.12903225806451613	0.0	0.22580645161290322	0.0967741935483871	1.875	1.25	1.9375	0.1875	0.875	0.0	1.5	
18_2	aver	329	4.31	2	7	2	22.58	16.62	7.88	19.5	12.185185185185185	1.6875	1.08	0.24	0.08	0.32	0.2222222222222222	0.07407407407407407	0.2962962962962963	0.14814814814814814	1.5625	1.75	2.8125	0.1875	1.125	0.0	2.1875	
19_2	aver	326	7.33	5	9	0	39.94	29.22	4.33	35.11	17.157894736842106	2.111111111111111	1.0	0.2631578947368421	0.10526315789473684	0.5263157894736842	0.2631578947368421	0.10526315789473684	0.5263157894736842	0.6842105263157895	2.111111111111111	4.0	5.111111111111111	0.4444444444444444	2.2222222222222223	0.0	4.444444444444445	
1_2	aver	338	5.43	2	10	0	29.23	22.32	8	23.07	9.38888888888889	2.5714285714285716	1.0	0.1111111111111111	0.1388888888888889	0.19444444444444445	0.1111111111111111	0.1388888888888889	0.19444444444444445	0.16666666666666666	2.5714285714285716	2.7857142857142856	3.142857142857143	1.2142857142857142	1.2857142857142858	0.07142857142857142	2.4285714285714284	
20_2	aver	338	5.36	2	9	0	27.93	20.93	5.07	23.07	10.242424242424242	2.357142857142857	1.0	0.09090909090909091	0.06060606060606061	0.24242424242424243	0.09090909090909091	0.06060606060606061	0.24242424242424243	0.15151515151515152	2.357142857142857	2.142857142857143	2.857142857142857	0.14285714285714285	1.3571428571428572	0.0	2.642857142857143	
21_2	aver	245	5.58	4	11	0	22.3	16.48	5.33	19.33	12.25	1.6666666666666667	1.0	0.15	0.05	0.35	0.15	0.05	0.35	0.3	1.6666666666666667	2.3333333333333335	2.6666666666666665	0.25	1.3333333333333333	0.0	2.5833333333333335	
22_2	aver	253	7.1	3	10	0	29.93	23.02	6.8	24.2	11.0	2.3	1.0	0.34782608695652173	0.30434782608695654	0.2608695652173913	0.34782608695652173	0.30434782608695654	0.2608695652173913	0.2608695652173913	2.3	2.8	3.1	0.5	1.5	0.0	3.3	
23_2	aver	273	4.12	3	8	0	17.72	13.15	4.82	15	8.806451612903226	1.8235294117647058	1.0	0.0967741935483871	0.0967741935483871	0.12903225806451613	0.0967741935483871	0.0967741935483871	0.12903225806451613	0.0967741935483871	1.8235294117647058	1.6470588235294117	1.8823529411764706	0.35294117647058826	0.6470588235294118	0.0	1.4705882352941178	
24_2	aver	383	5.26	2	9	0	22.45	16.62	6.21	19.11	9.575	2.1052631578947367	1.0	0.2	0.05	0.125	0.2	0.05	0.125	0.225	2.1052631578947367	2.210526315789474	2.263157894736842	0.3157894736842105	1.4210526315789473	0.10526315789473684	2.4210526315789473	
25_2	aver	273	5.7	3	9	2	31.51	23.62	10.5	26.2	11.375	2.4	1.0909090909090908	0.22727272727272727	0.22727272727272727	0.18181818181818182	0.20833333333333334	0.20833333333333334	0.16666666666666666	0.08333333333333333	2.2	2.8	3.4	0.9	1.5	0.0	2.4	
26_2	aver	238	4.31	1	8	0	21.97	17.58	5.15	17.23	8.814814814814815	2.076923076923077	1.0	0.14814814814814814	0.18518518518518517	0.1111111111111111	0.14814814814814814	0.18518518518518517	0.1111111111111111	0.2222222222222222	2.076923076923077	1.9230769230769231	1.6923076923076923	0.3076923076923077	1.3076923076923077	0.0	1.8461538461538463	
27_2	aver	331	3.95	3	6	1	17.59	13.48	4.2	15.5	8.487179487179487	1.95	1.0263157894736843	0.02631578947368421	0.05263157894736842	0.18421052631578946	0.02564102564102564	0.05128205128205128	0.1794871794871795	0.1282051282051282	1.9	1.6	1.7	0.4	0.8	0.05	1.25	
29_2	aver	289	4.93	3	7	0	22.78	16.47	7	19.57	16.055555555555557	1.2857142857142858	1.0	0.2777777777777778	0.1111111111111111	0.3888888888888889	0.2777777777777778	0.1111111111111111	0.3888888888888889	0.4444444444444444	1.2857142857142858	2.642857142857143	2.642857142857143	0.07142857142857142	1.3571428571428572	0.07142857142857142	2.2142857142857144	
30_2	aver	313	5.73	3	11	0	37.09	29.31	6.64	27.36	13.041666666666666	2.1818181818181817	1.0	0.375	0.20833333333333334	0.20833333333333334	0.375	0.20833333333333334	0.20833333333333334	0.4583333333333333	2.1818181818181817	3.090909090909091	3.6363636363636362	0.2727272727272727	1.7272727272727273	0.2727272727272727	3.1818181818181817	
VKo_8_1	worst	145	4.86	4	6	0	20.1	16.67	7.86	19.57	13.181818181818182	1.5714285714285714	1.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.36363636363636365	1.5714285714285714	3.2857142857142856	3.142857142857143	0.0	1.0	0.0	1.4285714285714286	
VKo_19_1	worst	125	4.4	3	6	0	28.3	21.6	13.4	23.8	12.5	2.0	1.0	0.1	0.1	0.3	0.1	0.1	0.3	0.2	2.0	3.6	3.8	0.8	0.8	0.0	1.0	
VKo_22_1	worst	144	4.62	2	7	0	21.86	17.04	6.38	16.88	10.285714285714286	1.75	1.0	0.0	0.2857142857142857	0.07142857142857142	0.0	0.2857142857142857	0.07142857142857142	0.14285714285714285	1.75	2.625	2.75	0.5	0.25	0.0	1.0	
ZEv_28_1	worst	216	4.27	2	8	0	23.33	18.69	4.36	18.55	16.615384615384617	1.1818181818181819	1.0	0.38461538461538464	0.0	0.15384615384615385	0.38461538461538464	0.0	0.15384615384615385	0.46153846153846156	1.1818181818181819	2.090909090909091	3.909090909090909	0.7272727272727273	0.5454545454545454	0.09090909090909091	1.3636363636363635	
EEm_18_1	worst	183	4.38	3	8	0	16.21	13.6	6.31	13	10.166666666666666	1.3846153846153846	1.0	0.2222222222222222	0.1111111111111111	0.16666666666666666	0.2222222222222222	0.1111111111111111	0.16666666666666666	0.05555555555555555	1.3846153846153846	1.6923076923076923	2.1538461538461537	0.07692307692307693	0.46153846153846156	0.15384615384615385	1.3846153846153846	
EEm_28_1	worst	204	5.62	4	8	0	28.89	24.82	9.38	24.38	13.6	1.875	1.0	0.26666666666666666	0.0	0.0	0.26666666666666666	0.0	0.0	0.2	1.875	2.5	4.0	0.375	0.5	0.0	1.625	
DZu_40_1	worst	164	2.67	1	4	1	11.24	8.65	4.2	9.87	9.647058823529411	1.1333333333333333	1.0625	0.0625	0.0	0.0625	0.058823529411764705	0.0	0.058823529411764705	0.0	1.0666666666666667	1.1333333333333333	1.4	0.6	0.0	0.0	0.6666666666666666	
KKo_18_1	worst	144	4.0	2	7	0	20.43	15.79	5.5	16.88	12.0	1.5	1.0	0.16666666666666666	0.0	0.08333333333333333	0.16666666666666666	0.0	0.08333333333333333	0.08333333333333333	1.5	1.875	4.0	0.125	0.0	0.0	1.25	
LPo_8_1	worst	206	4.0	3	6	0	19.12	14.98	4.33	16.08	17.166666666666668	1.0	1.0	0.25	0.08333333333333333	0.08333333333333333	0.25	0.08333333333333333	0.08333333333333333	0.08333333333333333	1.0	1.3333333333333333	3.0	0.3333333333333333	0.6666666666666666	0.08333333333333333	1.4166666666666667	
17_1	worst	161	5.17	4	8	0	30.0	21.93	10.83	25.67	14.636363636363637	1.8333333333333333	1.0	0.09090909090909091	0.09090909090909091	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.2727272727272727	0.2727272727272727	1.8333333333333333	3.8333333333333335	4.833333333333333	0.5	0.16666666666666666	0.0	1.6666666666666667	
VKo_32_2	worst	193	5.57	4	8	2	30.0	22.14	12.57	26.43	9.65	2.857142857142857	1.1111111111111112	0.16666666666666666	0.1111111111111111	0.2777777777777778	0.15	0.1	0.25	0.25	2.5714285714285716	3.2857142857142856	2.857142857142857	0.7142857142857143	1.8571428571428572	0.0	3.0	
ZEv_13_2	worst	188	3.0	1	6	0	12.23	9.34	3.11	8.84	8.173913043478262	1.2105263157894737	1.0	0.13043478260869565	0.08695652173913043	0.08695652173913043	0.13043478260869565	0.08695652173913043	0.08695652173913043	0.08695652173913043	1.2105263157894737	1.1578947368421053	1.2105263157894737	0.3157894736842105	0.5263157894736842	0.0	0.8947368421052632	
ZEv_28_2	worst	119	3.78	1	8	0	16.39	12.78	3.78	12.11	9.916666666666666	1.3333333333333333	1.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	1.3333333333333333	1.4444444444444444	1.4444444444444444	0.1111111111111111	0.2222222222222222	0.0	1.1111111111111112	
