/Users/irene/Downloads/exam/exam2014/ASt_8_2.txt	60	aver	282	4	8	2	13	31	30	1	10	32	33	0	15	1	3	28	2	10	81	
/Users/irene/Downloads/exam/exam2014/ASt_9_2.txt	60	aver	275	4	1	3	13	19	18	1	13	35	48	4	13	0	6	23	2	7	100	
/Users/irene/Downloads/exam/exam2014/DZu_11_2.txt	60	aver	277	4	5	3	14	30	30	0	5	30	36	2	8	0	0	32	2	9	76	
/Users/irene/Downloads/exam/exam2014/DZu_15_2.txt	55	aver	244	6	3	9	10	31	28	3	6	36	28	4	9	0	2	21	3	7	77	
/Users/irene/Downloads/exam/exam2014/DZu_17_2.txt	55	aver	262	4	6	2	19	28	27	1	3	44	30	6	6	1	1	25	2	8	87	
/Users/irene/Downloads/exam/exam2014/DZu_20_2.txt	60	aver	341	5	9	11	15	36	36	0	5	30	37	1	12	1	2	49	3	9	81	
/Users/irene/Downloads/exam/exam2014/DZu_21_2.txt	55	aver	295	2	10	5	17	37	37	0	8	31	27	8	9	1	0	31	2	8	76	
/Users/irene/Downloads/exam/exam2014/DZu_22_2.txt	55	aver	252	3	2	7	9	24	23	1	5	30	32	3	8	1	3	26	4	10	74	
/Users/irene/Downloads/exam/exam2014/DZu_26_2.txt	65	aver	321	5	3	5	13	30	30	0	14	32	44	8	12	1	3	31	3	10	97	
/Users/irene/Downloads/exam/exam2014/DZu_29_2.txt	60	aver	330	7	6	10	17	40	40	0	8	33	33	3	11	0	5	45	2	12	80	
/Users/irene/Downloads/exam/exam2014/DZu_30_2.txt	55	aver	321	4	7	5	24	46	46	0	7	32	38	4	5	3	1	43	1	8	82	
/Users/irene/Downloads/exam/exam2014/DZu_36_2.txt	60	aver	391	6	8	7	18	46	44	2	12	55	47	5	11	0	1	47	3	13	118	
/Users/irene/Downloads/exam/exam2014/EEm_12_2.txt	55	aver	278	5	1	9	13	29	29	0	8	16	35	3	25	0	6	39	3	9	79	
/Users/irene/Downloads/exam/exam2014/EEm_17_2.txt	60	aver	219	5	2	7	11	21	21	0	5	19	25	6	15	1	1	23	4	8	66	
/Users/irene/Downloads/exam/exam2014/EEm_21_2.txt	60	aver	251	3	1	5	13	26	26	0	8	24	29	11	11	0	0	17	3	11	75	
/Users/irene/Downloads/exam/exam2014/EEm_22_2.txt	50	aver	111	2	1	2	7	14	13	1	3	11	15	5	8	0	0	12	3	6	39	
/Users/irene/Downloads/exam/exam2014/EEm_25_2.txt	55	aver	292	5	2	5	17	28	27	1	6	32	41	5	17	0	4	24	2	8	95	
/Users/irene/Downloads/exam/exam2014/EEm_34_2.txt	55	aver	251	6	0	6	15	26	26	0	10	17	29	7	10	1	2	23	2	7	64	
/Users/irene/Downloads/exam/exam2014/EEm_35_2.txt	60	aver	276	4	4	7	14	24	24	0	6	27	32	4	18	0	5	29	2	9	81	
/Users/irene/Downloads/exam/exam2014/EEm_37_2.txt	55	aver	257	1	3	0	18	26	26	0	11	19	31	12	14	0	2	22	2	6	76	
/Users/irene/Downloads/exam/exam2014/EEm_40_2.txt	60	aver	317	3	3	9	13	34	34	0	10	32	36	12	17	0	2	28	3	9	97	
/Users/irene/Downloads/exam/exam2014/EEm_5_2.txt	60	aver	334	7	1	5	17	31	31	0	16	30	38	6	18	3	4	33	1	12	95	
/Users/irene/Downloads/exam/exam2014/EEm_6_2.txt	65	aver	279	5	1	6	19	32	32	0	13	23	34	9	13	1	3	27	2	8	80	
/Users/irene/Downloads/exam/exam2014/KKo_11_2.txt	60	aver	233	1	1	7	16	28	28	0	8	25	22	8	11	0	5	25	1	6	66	
/Users/irene/Downloads/exam/exam2014/KKo_13_2.txt	60	aver	201	1	0	7	8	20	20	0	11	17	19	1	16	0	2	26	2	8	53	
