/Users/irene/Downloads/exam/exam2014/ASt_26_1.txt	55	aver	4.75	21.89	16.82	22.29	18.57	19	9.5	2.0	1.067	0.067	0.067	0.067	0.062	0.062	0.062	0.25	1.875	3.375	3.75	0.625	0.375	0.0	0.0	1.125	8.25	
/Users/irene/Downloads/exam/exam2014/ASt_29_1.txt	45	worst	4.75	30.24	24.11	27.36	22.73	24.67	14.095	1.75	1.05	0.5	0.05	0.2	0.476	0.048	0.19	0.19	1.667	2.917	3.917	0.5	0.333	0.25	0.167	2.0	9.67	
/Users/irene/Downloads/exam/exam2014/ASt_2_1.txt	60	aver	5.38	20.82	16.36	20.14	15.86	18.38	10.5	1.75	1.077	0.154	0.077	0.077	0.143	0.071	0.071	0.214	1.625	2.25	2.625	0.375	0.625	0.0	0.0	1.25	5	
/Users/irene/Downloads/exam/exam2014/ASt_30_1.txt	55	aver	6.0	44.8	37.7	48.25	40.5	33.8	9.941	3.4	1.0	0.0	0.118	0.059	0.0	0.118	0.059	0.353	3.4	4.4	4.4	0.6	0.2	0.0	0.0	2.4	7	
/Users/irene/Downloads/exam/exam2014/ASt_32_1.txt	60	aver	5.2	24.38	20.13	24.33	20.67	20.3	10.684	1.9	1.0	0.053	0.211	0.105	0.053	0.211	0.105	0.211	1.9	1.8	2.3	0.2	0.8	0.1	0.0	1.7	4.1	
/Users/irene/Downloads/exam/exam2014/ASt_33_1.txt	55	aver	5.0	29.46	23.71	25.43	19.57	25.25	8.783	2.875	1.045	0.227	0.136	0.091	0.217	0.13	0.087	0.043	2.75	2.875	3.625	0.25	0.75	0.25	0.0	1.625	7	
/Users/irene/Downloads/exam/exam2014/ASt_34_1.txt	70	best	4.38	24.79	20.18	24.71	20.14	20.62	13.75	1.5	1.0	0.167	0.0	0.333	0.167	0.0	0.333	0.333	1.5	2.5	2.5	0.0	0.375	0.0	0.0	1.0	7.5	
/Users/irene/Downloads/exam/exam2014/ASt_36_1.txt	60	aver	5.43	27.86	21.33	28.83	22.67	24.14	12.071	2.0	1.077	0.231	0.077	0.385	0.214	0.071	0.357	0.143	1.857	3.857	4.143	0.429	1.143	0.0	0.0	2.286	8.86	
/Users/irene/Downloads/exam/exam2014/ASt_37_1.txt	60	aver	4.91	21.36	15.96	22.0	16.9	18.55	10.2	1.818	1.0	0.05	0.25	0.0	0.05	0.25	0.0	0.25	1.818	3.182	3.364	0.545	0.091	0.0	0.0	1.273	6.45	
/Users/irene/Downloads/exam/exam2014/ASt_38_1.txt	65	aver	5.29	23.14	17.33	23.33	17.67	21.71	11.692	1.857	1.0	0.077	0.154	0.077	0.077	0.154	0.077	0.308	1.857	3.429	4.0	0.143	0.143	0.0	0.0	1.429	7.29	
/Users/irene/Downloads/exam/exam2014/ASt_43_1.txt	60	aver	4.36	21.0	16.69	21.0	16.1	17.27	9.048	1.909	1.05	0.25	0.15	0.1	0.238	0.143	0.095	0.048	1.818	2.545	3.091	0.364	0.091	0.0	0.0	1.0	6.64	
/Users/irene/Downloads/exam/exam2014/ASt_6_1.txt	55	aver	4.18	20.73	16.45	17.7	13.6	17.73	15.0	1.182	1.0	0.077	0.077	0.0	0.077	0.077	0.0	0.231	1.182	2.091	4.182	0.091	0.455	0.091	0.0	1.273	5.64	
/Users/irene/Downloads/exam/exam2014/DZu_10_1.txt	55	aver	4.0	19.06	13.97	19.75	14.38	16.44	11.385	1.444	1.0	0.077	0.0	0.077	0.077	0.0	0.077	0.0	1.444	2.778	3.0	0.333	0.333	0.0	0.222	1.0	6.33	
/Users/irene/Downloads/exam/exam2014/DZu_11_1.txt	60	aver	4.5	22.68	17.86	23.29	18.0	19.12	12.75	1.5	1.091	0.273	0.091	0.182	0.25	0.083	0.167	0.25	1.375	2.625	2.875	1.125	0.375	0.0	0.0	1.5	3.88	
/Users/irene/Downloads/exam/exam2014/DZu_12_1.txt	60	aver	4.56	23.25	17.89	23.88	17.5	19.44	15.909	1.222	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273	1.222	4.0	3.667	0.222	0.0	0.0	0.333	0.778	7.89	
/Users/irene/Downloads/exam/exam2014/DZu_15_1.txt	55	aver	5.38	36.82	30.11	37.43	30.57	27.88	10.136	2.75	1.1	0.2	0.1	0.3	0.182	0.091	0.273	0.091	2.5	2.625	4.0	0.375	1.0	0.25	0.25	2.0	4.62	
/Users/irene/Downloads/exam/exam2014/DZu_16_1.txt	60	aver	3.73	19.51	16.36	18.5	15.1	13.45	9.25	1.455	1.0	0.125	0.125	0.125	0.125	0.125	0.125	0.188	1.455	1.636	2.091	0.364	0.0	0.091	0.0	1.0	2	
/Users/irene/Downloads/exam/exam2014/DZu_1_1.txt	60	aver	3.6	17.27	13.67	17.78	14.44	15	8.824	1.7	1.0	0.059	0.118	0.176	0.059	0.118	0.176	0.0	1.7	1.7	2.2	0.1	0.0	0.1	0.0	1.3	3.9	
/Users/irene/Downloads/exam/exam2014/DZu_20_1.txt	60	aver	5.62	23.68	16.43	23.57	16.14	22.62	12.929	1.75	1.0	0.286	0.143	0.143	0.286	0.143	0.143	0.143	1.75	3.625	4.0	0.5	0.875	0.0	0.125	2.125	7.12	
/Users/irene/Downloads/exam/exam2014/DZu_22_1.txt	55	aver	5.29	29.9	23.1	29.67	23.33	24.29	10.0	2.429	1.0	0.118	0.118	0.118	0.118	0.118	0.118	0.176	2.429	2.857	3.286	1.0	1.571	0.0	0.0	2.571	5.29	
/Users/irene/Downloads/exam/exam2014/DZu_27_1.txt	60	aver	4.62	25.82	20.46	25.43	19.57	22.25	12.714	1.75	1.077	0.077	0.0	0.615	0.071	0.0	0.571	0.143	1.625	3.375	4.0	0.5	1.25	0.125	0.25	1.875	11.38	
/Users/irene/Downloads/exam/exam2014/DZu_28_1.txt	55	aver	3.75	23.61	20.18	24.14	21.14	18.5	9.25	2.0	1.067	0.0	0.0	0.133	0.0	0.0	0.125	0.188	1.875	2.5	2.625	0.5	0.0	0.0	0.0	0.75	4.62	
/Users/irene/Downloads/exam/exam2014/DZu_2_1.txt	55	aver	4.89	24.19	18.97	24.5	19.25	18.89	12.143	1.556	1.0	0.214	0.0	0.071	0.214	0.0	0.071	0.286	1.556	3.0	3.0	0.444	0.111	0.111	0.0	0.778	5.56	
/Users/irene/Downloads/exam/exam2014/DZu_30_1.txt	55	aver	4.0	19.58	16.02	19.5	15.5	16.82	8.81	1.909	1.0	0.095	0.095	0.095	0.095	0.095	0.095	0.238	1.909	1.091	1.636	0.364	0.091	0.0	0.0	1.273	3.73	
/Users/irene/Downloads/exam/exam2014/DZu_31_1.txt	60	aver	5.0	26.71	21.19	26.0	20.67	22.57	12.154	1.857	1.0	0.154	0.077	0.0	0.154	0.077	0.0	0.538	1.857	3.429	4.0	0.714	0.0	0.0	0.0	1.143	7	
/Users/irene/Downloads/exam/exam2014/DZu_32_1.txt	60	aver	5.0	30.46	23.04	33.14	24.29	24.5	9.8	2.5	1.053	0.053	0.158	0.368	0.05	0.15	0.35	0.15	2.375	2.875	3.125	0.25	0.875	0.0	0.0	2.125	10.88	
/Users/irene/Downloads/exam/exam2014/DZu_34_1.txt	60	aver	5.0	26.33	20.38	28.17	22.17	24.71	13.308	1.857	1.0	0.077	0.0	0.308	0.077	0.0	0.308	0.385	1.857	2.571	3.143	0.429	0.857	0.0	0.0	2.143	9.14	
/Users/irene/Downloads/exam/exam2014/DZu_35_1.txt	50	aver	4.25	27.36	22.93	26.71	22.57	19.75	10.533	1.875	1.154	0.077	0.077	0.231	0.067	0.067	0.2	0.2	1.625	2.625	2.375	0.375	0.25	0.0	0.0	1.25	4	
/Users/irene/Downloads/exam/exam2014/DZu_37_1.txt	55	aver	3.8	16.07	12.62	15.56	12.22	14.8	9.25	1.6	1.0	0.062	0.062	0.188	0.062	0.062	0.188	0.125	1.6	1.4	2.0	0.2	0.3	0.0	0.0	1.5	4.8	
/Users/irene/Downloads/exam/exam2014/DZu_39_1.txt	65	aver	4.62	23.89	18.89	21.57	16.57	22	8.8	2.5	1.0	0.1	0.05	0.15	0.1	0.05	0.15	0.15	2.5	2.125	3.125	0.625	0.125	0.125	0.0	1.625	7	
/Users/irene/Downloads/exam/exam2014/DZu_41_1.txt	55	aver	4.18	15.8	12.4	15.9	13.0	14.82	13.583	1.091	1.0	0.083	0.0	0.083	0.083	0.0	0.083	0.75	1.091	2.636	2.0	0.182	0.273	0.0	0.0	0.818	6.45	
/Users/irene/Downloads/exam/exam2014/DZu_5_1.txt	55	aver	4.38	26.07	22.39	21.86	18.57	20.75	10.375	2.0	1.0	0.062	0.188	0.062	0.062	0.188	0.062	0.188	2.0	3.5	3.375	0.125	0.375	0.0	0.125	0.75	8.38	
